,RASI_X,RASI_Y,RASI_Z,LASI_X,LASI_Y,LASI_Z,RPSI_X,RPSI_Y,RPSI_Z,LPSI_X,LPSI_Y,LPSI_Z,RKNE_X,RKNE_Y,RKNE_Z,LKNE_X,LKNE_Y,LKNE_Z,RANK_X,RANK_Y,RANK_Z,LANK_X,LANK_Y,LANK_Z,RTOE_X,RTOE_Y,RTOE_Z,LTOE_X,LTOE_Y,LTOE_Z,RHEE_X,RHEE_Y,RHEE_Z,LHEE_X,LHEE_Y,LHEE_Z,RKNE2_X,RKNE2_Y,RKNE2_Z,LKNE2_X,LKNE2_Y,LKNE2_Z,RANK2_X,RANK2_Y,RANK2_Z,LANK2_X,LANK2_Y,LANK2_Z
178,-26.553,636.576,940.889,-27.546,402.172,950.482,134.273,561.845,967.797,136.397,474.403,971.305,73.592,675.608,474.262,72.16,349.295,476.296,124.809,677.875,80.592,118.323,351.21,79.704,-69.25,664.656,50.661,-71.23,366.159,51.506,184.93,619.346,57.514,183.19,400.94,49.492,75.091,569.002,455.053,77.552,459.938,469.158,102.657,592.548,100.121,85.818,437.416,101.666
179,-26.6,636.524,940.856,-27.619,402.213,950.507,134.198,561.86,967.784,136.327,474.472,971.342,73.563,675.623,474.273,72.11,349.322,476.289,124.806,677.865,80.617,118.324,351.203,79.676,-69.253,664.654,50.621,-71.215,366.136,51.527,184.93,619.351,57.521,183.197,401.011,49.451,75.07,569.027,455.032,77.502,459.919,469.173,102.675,592.565,100.128,85.769,437.397,101.665
180,-26.673,636.554,940.857,-27.716,402.289,950.477,134.121,561.88,967.803,136.244,474.452,971.333,73.533,675.661,474.31,72.11,349.31,476.312,124.818,677.883,80.609,118.353,351.173,79.732,-69.241,664.638,50.621,-71.215,366.136,51.527,184.946,619.352,57.526,183.159,400.987,49.466,75.049,569.011,455.054,77.493,459.944,469.142,102.624,592.558,100.121,85.822,437.38,101.677
181,-26.747,636.561,940.867,-27.782,402.249,950.466,134.042,561.905,967.805,136.166,474.451,971.33,73.514,675.601,474.266,72.055,349.312,476.306,124.806,677.87,80.638,118.353,351.173,79.732,-69.251,664.651,50.667,-71.23,366.159,51.506,184.932,619.343,57.529,183.167,401.056,49.448,75.038,569.033,455.06,77.521,459.96,469.165,102.663,592.6,100.114,85.797,437.357,101.659
182,-26.797,636.596,940.841,-27.834,402.307,950.466,133.982,561.918,967.824,136.119,474.523,971.351,73.505,675.654,474.296,72.044,349.316,476.317,124.809,677.852,80.563,118.327,351.238,79.655,-69.232,664.62,50.661,-71.244,366.159,51.505,184.935,619.369,57.521,183.188,400.948,49.496,74.981,569.108,455.039,77.411,459.946,469.163,102.707,592.56,100.128,85.783,437.377,101.662
183,-26.872,636.587,940.827,-27.866,402.278,950.455,133.92,561.913,967.815,136.065,474.499,971.335,73.455,675.646,474.275,72.002,349.339,476.308,124.814,677.89,80.623,118.32,351.176,79.701,-69.259,664.664,50.65,-71.229,366.135,51.526,184.912,619.345,57.501,183.165,401.012,49.465,75.002,569.083,455.06,77.438,460.041,469.239,102.662,592.55,100.131,85.793,437.393,101.648
184,-26.919,636.59,940.83,-27.916,402.301,950.461,133.869,561.939,967.818,135.998,474.528,971.356,73.416,675.736,474.342,71.97,349.343,476.306,124.801,677.894,80.606,118.327,351.238,79.655,-69.24,664.643,50.639,-71.211,366.135,51.526,184.936,619.327,57.513,183.163,401.022,49.445,74.967,569.045,455.073,77.389,459.968,469.156,102.634,592.578,100.129,85.807,437.374,101.645
185,-26.975,636.598,940.811,-27.981,402.306,950.465,133.82,561.958,967.814,135.946,474.528,971.355,73.398,675.676,474.298,71.953,349.362,476.285,124.787,677.859,80.604,118.325,351.199,79.723,-69.269,664.672,50.639,-71.228,366.111,51.504,184.937,619.369,57.506,183.165,401.013,49.441,74.963,569.089,455.046,77.361,459.952,469.133,102.674,592.547,100.152,85.756,437.4,101.693
186,-27.019,636.596,940.813,-28.04,402.327,950.464,133.767,561.973,967.828,135.885,474.525,971.346,73.396,675.69,474.285,71.933,349.347,476.291,124.787,677.86,80.604,118.326,351.242,79.706,-69.246,664.604,50.655,-71.229,366.135,51.526,184.91,619.345,57.543,183.16,400.983,49.513,74.929,569.052,455.087,77.35,460.015,469.133,102.681,592.58,100.117,85.77,437.38,101.69
187,-27.084,636.638,940.826,-28.079,402.322,950.459,133.719,561.945,967.827,135.827,474.537,971.353,73.365,675.741,474.309,71.883,349.352,476.303,124.792,677.873,80.634,118.289,351.219,79.699,-69.249,664.62,50.633,-71.246,366.112,51.547,184.913,619.345,57.536,183.196,401.017,49.478,74.947,569.071,455.081,77.299,459.996,469.147,102.655,592.585,100.128,85.75,437.387,101.67
188,-27.147,636.64,940.799,-28.125,402.336,950.441,133.647,561.973,967.833,135.77,474.55,971.36,73.348,675.659,474.24,71.886,349.357,476.29,124.775,677.883,80.631,118.328,351.238,79.753,-69.25,664.637,50.642,-71.228,366.135,51.526,184.924,619.353,57.527,183.156,400.949,49.51,74.867,569.101,455.054,77.338,460.053,469.178,102.669,592.582,100.131,85.756,437.4,101.692
189,-27.183,636.631,940.798,-28.153,402.363,950.441,133.616,562.04,967.84,135.737,474.555,971.349,73.311,675.713,474.294,71.877,349.415,476.297,124.785,677.856,80.583,118.294,351.244,79.698,-69.258,664.625,50.607,-71.197,366.16,51.506,184.918,619.357,57.529,183.156,400.945,49.557,74.879,569.122,455.035,77.338,460.053,469.178,102.663,592.552,100.13,85.78,437.397,101.676
190,-27.22,636.616,940.793,-28.208,402.324,950.453,133.569,562.078,967.853,135.68,474.602,971.363,73.279,675.778,474.305,71.842,349.421,476.284,124.787,677.897,80.603,118.319,351.181,79.751,-69.221,664.599,50.632,-71.227,366.111,51.504,184.918,619.339,57.528,183.156,400.947,49.533,74.879,569.08,455.078,77.269,460.042,469.11,102.624,592.567,100.144,85.756,437.4,101.692
191,-27.283,636.61,940.771,-28.245,402.334,950.435,133.521,562.056,967.837,135.63,474.598,971.364,73.259,675.741,474.286,71.844,349.42,476.271,124.783,677.907,80.636,118.325,351.249,79.734,-69.259,664.615,50.597,-71.246,366.135,51.527,184.906,619.324,57.546,183.132,401.014,49.455,74.854,569.109,455.073,77.248,459.977,469.161,102.627,592.594,100.132,85.742,437.42,101.695
192,-27.348,636.652,940.784,-28.293,402.381,950.421,133.456,562.099,967.846,135.591,474.618,971.384,73.232,675.72,474.285,71.845,349.404,476.29,124.81,677.887,80.636,118.324,351.205,79.75,-69.245,664.604,50.616,-71.242,366.135,51.526,184.91,619.341,57.538,183.163,401.02,49.468,74.84,569.128,455.02,77.277,460.017,469.14,102.646,592.584,100.137,85.764,437.367,101.667
193,-27.386,636.635,940.754,-28.318,402.386,950.429,133.423,562.056,967.838,135.533,474.613,971.393,73.248,675.642,474.199,71.83,349.429,476.276,124.782,677.883,80.607,118.319,351.181,79.751,-69.264,664.639,50.613,-71.241,366.11,51.504,184.92,619.354,57.532,183.163,401.02,49.468,74.81,569.046,455.088,77.167,460.004,469.138,102.636,592.58,100.127,85.736,437.407,101.673
194,-27.448,636.637,940.746,-28.343,402.374,950.419,133.379,562.077,967.851,135.507,474.58,971.408,73.211,675.696,474.253,71.795,349.435,476.287,124.776,677.93,80.671,118.322,351.216,79.73,-69.241,664.637,50.619,-71.213,366.135,51.484,184.918,619.349,57.541,183.131,401.019,49.506,74.807,569.091,455.061,77.249,460.002,469.116,102.657,592.575,100.164,85.75,437.387,101.67
195,-27.493,636.677,940.74,-28.39,402.408,950.414,133.33,562.096,967.847,135.45,474.597,971.408,73.197,675.76,474.352,71.792,349.408,476.287,124.788,677.907,80.645,118.327,351.24,79.729,-69.254,664.631,50.623,-71.228,366.135,51.526,184.917,619.331,57.547,183.159,400.984,49.489,74.807,569.091,455.061,77.168,460.029,469.093,102.65,592.577,100.13,85.75,437.387,101.67
196,-27.541,636.647,940.727,-28.417,402.375,950.394,133.295,562.141,967.863,135.427,474.589,971.407,73.142,675.815,474.318,71.779,349.413,476.274,124.786,677.878,80.594,118.324,351.207,79.726,-69.258,664.633,50.615,-71.227,366.134,51.484,184.888,619.334,57.544,183.127,400.985,49.503,74.785,569.116,455.04,77.187,460.045,469.131,102.665,592.556,100.152,85.731,437.377,101.675
197,-27.588,636.659,940.726,-28.439,402.367,950.404,133.243,562.127,967.847,135.387,474.624,971.423,73.126,675.72,474.262,71.797,349.39,476.28,124.786,677.903,80.624,118.325,351.249,79.733,-69.249,664.646,50.611,-71.241,366.134,51.483,184.915,619.376,57.521,183.158,400.991,49.516,74.784,569.074,455.054,77.159,460.029,469.107,102.645,592.561,100.156,85.745,437.423,101.659
198,-27.627,636.645,940.702,-28.488,402.355,950.392,133.205,562.074,967.872,135.35,474.597,971.401,73.092,675.807,474.298,71.783,349.417,476.294,124.786,677.878,80.594,118.329,351.275,79.709,-69.24,664.62,50.603,-71.228,366.159,51.506,184.914,619.367,57.54,183.16,400.982,49.512,74.79,569.114,455.054,77.168,460.029,469.093,102.661,592.582,100.14,85.733,437.426,101.687
199,-27.662,636.606,940.666,-28.487,402.372,950.385,133.152,562.122,967.858,135.322,474.59,971.436,73.096,675.757,474.298,71.793,349.393,476.294,124.786,677.903,80.624,118.328,351.284,79.713,-69.245,664.613,50.624,-71.227,366.135,51.484,184.908,619.318,57.536,183.16,400.982,49.512,74.785,569.116,455.04,77.196,460.045,469.116,102.64,592.56,100.121,85.77,437.381,101.689
200,-27.727,636.607,940.669,-28.535,402.357,950.39,133.151,562.09,967.852,135.276,474.616,971.438,73.076,675.711,474.242,71.753,349.454,476.274,124.781,677.894,80.614,118.29,351.217,79.722,-69.244,664.613,50.624,-71.227,366.135,51.526,184.904,619.338,57.551,183.156,400.949,49.509,74.78,569.118,455.027,77.156,460.067,469.138,102.62,592.586,100.152,85.763,437.367,101.667
201,-27.777,636.615,940.672,-28.557,402.365,950.374,133.094,562.126,967.863,135.239,474.61,971.437,73.087,675.636,474.186,71.764,349.435,476.281,124.777,677.9,80.628,118.322,351.17,79.77,-69.221,664.625,50.617,-71.227,366.159,51.506,184.892,619.366,57.521,183.162,401.026,49.496,74.716,569.124,455.008,77.199,460.007,469.085,102.612,592.562,100.119,85.749,437.387,101.67
202,-27.791,636.63,940.667,-28.586,402.318,950.391,133.049,562.155,967.869,135.198,474.623,971.462,73.054,675.701,474.197,71.764,349.432,476.277,124.786,677.904,80.624,118.321,351.22,79.781,-69.24,664.619,50.641,-71.226,366.135,51.484,184.901,619.359,57.52,183.16,400.982,49.512,74.748,569.077,455.024,77.137,460.051,469.1,102.642,592.548,100.146,85.74,437.394,101.661
203,-27.837,636.634,940.64,-28.615,402.319,950.395,133.027,562.136,967.848,135.169,474.607,971.447,73.02,675.728,474.277,71.745,349.435,476.292,124.787,677.941,80.623,118.328,351.283,79.713,-69.264,664.639,50.612,-71.226,366.135,51.484,184.884,619.333,57.537,183.16,400.982,49.512,74.729,569.103,455.032,77.108,460.01,469.121,102.616,592.554,100.157,85.749,437.387,101.67
204,-27.894,636.596,940.635,-28.668,402.343,950.389,133.0,562.134,967.847,135.141,474.601,971.452,73.018,675.742,474.264,71.734,349.401,476.281,124.79,677.898,80.611,118.325,351.248,79.733,-69.268,664.641,50.603,-71.245,366.159,51.506,184.905,619.345,57.549,183.161,400.974,49.508,74.762,569.099,455.033,77.128,460.051,469.114,102.627,592.581,100.138,85.72,437.4,101.641
205,-27.946,636.616,940.639,-28.671,402.338,950.392,132.947,562.141,967.868,135.101,474.618,971.47,73.049,675.704,474.227,71.689,349.41,476.304,124.777,677.897,80.608,118.291,351.258,79.729,-69.241,664.637,50.618,-71.227,366.159,51.506,184.908,619.369,57.559,183.156,400.947,49.533,74.727,569.061,455.045,77.096,460.048,469.166,102.627,592.565,100.117,85.73,437.377,101.675
206,-27.991,636.62,940.613,-28.688,402.326,950.399,132.916,562.132,967.881,135.092,474.651,971.481,73.018,675.742,474.264,71.664,349.413,476.279,124.754,677.896,80.607,118.317,351.143,79.794,-69.258,664.623,50.605,-71.226,366.135,51.484,184.909,619.318,57.524,183.129,401.029,49.486,74.727,569.102,455.003,77.077,460.032,469.128,102.637,592.584,100.125,85.71,437.384,101.655
207,-28.032,636.577,940.593,-28.702,402.343,950.392,132.878,562.093,967.88,135.035,474.616,971.476,73.005,675.679,474.19,71.62,349.458,476.288,124.778,677.881,80.62,118.325,351.248,79.733,-69.25,664.654,50.616,-71.244,366.135,51.527,184.927,619.361,57.521,183.134,401.056,49.461,74.695,569.108,455.03,77.046,460.054,469.135,102.65,592.574,100.121,85.73,437.377,101.675
208,-28.08,636.615,940.592,-28.709,402.303,950.385,132.836,562.173,967.865,135.02,474.644,971.497,72.984,675.656,474.158,71.635,349.4,476.284,124.786,677.905,80.625,118.318,351.187,79.778,-69.231,664.619,50.619,-71.24,366.134,51.483,184.897,619.366,57.525,183.156,400.947,49.533,74.766,569.096,455.018,76.979,459.981,469.081,102.644,592.58,100.135,85.751,437.371,101.694
209,-28.111,636.599,940.58,-28.733,402.307,950.391,132.825,562.187,967.881,135.003,474.661,971.499,73.004,675.693,474.177,71.602,349.438,476.277,124.785,677.921,80.613,118.322,351.213,79.753,-69.249,664.597,50.597,-71.244,366.135,51.484,184.911,619.357,57.513,183.16,400.982,49.512,74.696,569.151,455.017,77.017,460.013,469.156,102.635,592.568,100.133,85.698,437.387,101.683
210,-28.114,636.621,940.587,-28.73,402.274,950.406,132.77,562.202,967.878,134.972,474.708,971.491,72.966,675.761,474.218,71.599,349.403,476.303,124.754,677.912,80.595,118.32,351.176,79.797,-69.263,664.634,50.595,-71.227,366.159,51.506,184.912,619.358,57.538,183.16,400.98,49.535,74.732,569.1,455.016,76.986,460.035,469.163,102.608,592.606,100.116,85.716,437.397,101.678
211,-28.187,636.597,940.562,-28.73,402.303,950.384,132.742,562.266,967.868,134.973,474.695,971.497,72.946,675.723,474.2,71.618,349.422,476.278,124.783,677.937,80.635,118.292,351.256,79.752,-69.258,664.623,50.604,-71.259,366.159,51.506,184.93,619.361,57.511,183.129,401.027,49.51,74.748,569.077,455.024,76.986,460.035,469.163,102.636,592.554,100.134,85.697,437.387,101.683
212,-28.212,636.639,940.56,-28.764,402.312,950.392,132.723,562.259,967.884,134.949,474.708,971.508,72.917,675.739,474.211,71.59,349.427,476.292,124.775,677.925,80.632,118.293,351.25,79.725,-69.254,664.59,50.617,-71.226,366.136,51.526,184.915,619.371,57.524,183.156,400.946,49.532,74.713,569.08,454.993,77.006,460.076,469.157,102.617,592.56,100.139,85.711,437.368,101.68
213,-28.243,636.656,940.563,-28.752,402.3,950.394,132.688,562.236,967.894,134.921,474.716,971.508,72.916,675.752,474.198,71.586,349.461,476.26,124.754,677.896,80.607,118.292,351.252,79.701,-69.245,664.603,50.614,-71.226,366.159,51.506,184.919,619.364,57.539,183.134,401.054,49.485,74.706,569.086,455.025,76.955,460.056,469.171,102.638,592.585,100.124,85.711,437.368,101.68
214,-28.253,636.655,940.556,-28.753,402.327,950.388,132.669,562.293,967.874,134.925,474.767,971.508,72.895,675.729,474.167,71.602,349.405,476.295,124.765,677.925,80.655,118.297,351.281,79.751,-69.254,664.629,50.621,-71.24,366.159,51.505,184.896,619.339,57.546,183.133,401.063,49.489,74.725,569.148,455.005,77.006,460.076,469.157,102.605,592.576,100.155,85.711,437.368,101.68
215,-28.278,636.67,940.553,-28.764,402.303,950.388,132.646,562.335,967.889,134.908,474.784,971.509,72.889,675.745,474.184,71.592,349.448,476.297,124.783,677.908,80.619,118.324,351.209,79.8,-69.254,664.629,50.621,-71.225,366.135,51.484,184.912,619.357,57.538,183.158,400.989,49.539,74.707,569.129,455.011,76.978,460.06,469.133,102.651,592.577,100.144,85.683,437.407,101.685
216,-28.309,636.663,940.537,-28.768,402.338,950.384,132.635,562.369,967.869,134.897,474.776,971.508,72.833,675.809,474.189,71.581,349.468,476.29,124.755,677.905,80.649,118.293,351.248,79.748,-69.245,664.621,50.59,-71.238,366.11,51.504,184.916,619.378,57.545,183.131,401.02,49.482,74.69,569.11,455.017,76.966,460.098,469.178,102.643,592.565,100.142,85.707,437.404,101.669
217,-28.325,636.674,940.556,-28.769,402.329,950.397,132.625,562.357,967.913,134.886,474.763,971.513,72.836,675.773,474.177,71.593,349.463,476.302,124.741,677.94,80.642,118.321,351.22,79.781,-69.251,664.644,50.606,-71.225,366.135,51.484,184.918,619.358,57.541,183.127,400.985,49.502,74.7,569.147,455.001,76.966,460.098,469.178,102.66,592.6,100.153,85.686,437.345,101.662
218,-28.347,636.693,940.547,-28.774,402.321,950.388,132.616,562.362,967.885,134.86,474.797,971.498,72.807,675.788,474.188,71.601,349.486,476.288,124.764,677.938,80.624,118.323,351.257,79.737,-69.267,664.64,50.602,-71.24,366.159,51.505,184.906,619.369,57.543,183.127,401.036,49.513,74.643,569.093,455.035,76.947,460.081,469.141,102.652,592.582,100.127,85.665,437.397,101.691
219,-28.362,636.716,940.538,-28.774,402.346,950.382,132.586,562.447,967.893,134.871,474.827,971.521,72.803,675.838,474.188,71.603,349.507,476.293,124.752,677.948,80.66,118.291,351.213,79.769,-69.258,664.623,50.603,-71.239,366.135,51.526,184.922,619.371,57.544,183.162,401.026,49.495,74.679,569.131,455.023,76.956,460.081,469.126,102.643,592.585,100.135,85.691,437.374,101.66
220,-28.368,636.726,940.539,-28.797,402.35,950.392,132.582,562.423,967.901,134.845,474.854,971.489,72.811,675.799,474.145,71.601,349.486,476.288,124.741,677.9,80.624,118.324,351.209,79.8,-69.248,664.605,50.605,-71.223,366.111,51.504,184.941,619.37,57.515,183.153,400.909,49.576,74.657,569.157,455.002,76.925,460.103,469.133,102.661,592.594,100.128,85.704,437.4,101.705
221,-28.384,636.767,940.52,-28.78,402.374,950.382,132.592,562.437,967.884,134.85,474.858,971.5,72.832,675.823,474.176,71.579,349.487,476.311,124.718,677.91,80.591,118.324,351.255,79.76,-69.225,664.634,50.606,-71.225,366.159,51.506,184.927,619.367,57.535,183.158,400.99,49.515,74.662,569.155,455.015,77.026,460.141,469.105,102.601,592.596,100.136,85.693,437.423,101.672
222,-28.377,636.763,940.523,-28.793,402.406,950.38,132.565,562.472,967.849,134.828,474.855,971.493,72.831,675.836,474.163,71.571,349.489,476.31,124.75,677.903,80.621,118.295,351.289,79.755,-69.234,664.608,50.61,-71.207,366.16,51.505,184.918,619.349,57.527,183.153,400.963,49.54,74.678,569.173,454.98,76.973,460.184,469.106,102.639,592.621,100.138,85.697,437.387,101.683
223,-28.402,636.795,940.511,-28.795,402.421,950.38,132.554,562.486,967.853,134.826,474.917,971.5,72.823,675.875,474.206,71.584,349.543,476.29,124.754,677.937,80.625,118.292,351.299,79.735,-69.252,664.638,50.591,-71.239,366.159,51.505,184.945,619.343,57.533,183.127,400.984,49.502,74.64,569.096,455.051,77.023,460.179,469.136,102.668,592.608,100.108,85.701,437.391,101.646
224,-28.378,636.805,940.515,-28.8,402.39,950.378,132.557,562.478,967.847,134.799,474.807,971.485,72.823,675.875,474.206,71.593,349.541,476.291,124.753,677.913,80.596,118.293,351.247,79.748,-69.258,664.622,50.603,-71.223,366.135,51.484,184.903,619.365,57.521,183.134,401.056,49.461,74.712,569.169,454.982,77.004,460.163,469.098,102.652,592.595,100.113,85.658,437.384,101.668
225,-28.399,636.822,940.501,-28.792,402.436,950.372,132.558,562.448,967.851,134.813,474.883,971.515,72.829,675.85,474.151,71.561,349.548,476.293,124.753,677.913,80.596,118.291,351.256,79.752,-69.246,664.61,50.619,-71.224,366.16,51.506,184.919,619.391,57.516,183.16,400.98,49.535,74.731,569.189,455.005,76.973,460.16,469.15,102.615,592.587,100.133,85.683,437.407,101.685
226,-28.388,636.859,940.489,-28.811,402.436,950.393,132.544,562.47,967.855,134.824,474.956,971.493,72.82,675.911,474.219,71.553,349.572,476.317,124.777,677.899,80.609,118.289,351.221,79.772,-69.253,664.629,50.62,-71.237,366.111,51.504,184.923,619.375,57.519,183.16,400.98,49.535,74.68,569.174,455.009,76.992,460.176,469.188,102.632,592.613,100.096,85.675,437.374,101.724
227,-28.399,636.849,940.472,-28.82,402.444,950.393,132.539,562.548,967.857,134.806,474.957,971.506,72.848,675.91,474.195,71.539,349.571,476.298,124.769,677.953,80.62,118.297,351.279,79.775,-69.257,664.645,50.598,-71.222,366.111,51.504,184.92,619.379,57.517,183.129,401.027,49.509,74.676,569.178,455.025,76.964,460.185,469.12,102.662,592.613,100.121,85.701,437.391,101.646
228,-28.385,636.896,940.498,-28.822,402.485,950.387,132.536,562.539,967.862,134.801,474.952,971.516,72.884,675.855,474.141,71.555,349.59,476.306,124.77,677.973,80.63,118.289,351.175,79.812,-69.244,664.611,50.621,-71.241,366.136,51.527,184.922,619.376,57.553,183.126,400.989,49.553,74.667,569.242,455.017,76.922,460.165,469.12,102.645,592.623,100.113,85.704,437.4,101.705
229,-28.406,636.885,940.474,-28.819,402.538,950.396,132.525,562.594,967.866,134.779,474.983,971.495,72.854,675.884,474.139,71.551,349.549,476.301,124.747,677.971,80.628,118.293,351.247,79.748,-69.244,664.611,50.621,-71.237,366.159,51.505,184.94,619.378,57.517,183.12,400.964,49.554,74.713,569.259,454.999,76.941,460.181,469.157,102.681,592.573,100.121,85.691,437.374,101.66
230,-28.397,636.92,940.477,-28.817,402.537,950.404,132.523,562.578,967.855,134.786,474.989,971.486,72.883,675.869,474.128,71.53,349.612,476.295,124.767,677.908,80.58,118.294,351.291,79.731,-69.248,664.636,50.599,-71.236,366.134,51.483,184.9,619.367,57.523,183.158,400.988,49.538,74.712,569.216,455.013,76.933,460.206,469.127,102.635,592.621,100.126,85.707,437.404,101.669
231,-28.395,636.918,940.486,-28.833,402.561,950.389,132.527,562.564,967.87,134.794,475.007,971.51,72.874,675.93,474.196,71.538,349.613,476.301,124.758,678.0,80.676,118.32,351.226,79.807,-69.253,664.628,50.619,-71.236,366.134,51.483,184.914,619.358,57.544,183.125,400.991,49.529,74.701,569.238,455.019,76.91,460.203,469.165,102.641,592.587,100.147,85.7,437.436,101.695
232,-28.39,636.944,940.491,-28.839,402.56,950.397,132.542,562.581,967.869,134.806,475.021,971.505,72.897,675.932,474.202,71.534,349.613,476.311,124.738,677.968,80.631,118.289,351.219,79.795,-69.249,664.652,50.614,-71.237,366.159,51.505,184.94,619.348,57.526,183.124,400.999,49.533,74.704,569.234,455.003,76.91,460.203,469.165,102.683,592.63,100.145,85.7,437.436,101.695
233,-28.374,636.992,940.487,-28.852,402.558,950.411,132.582,562.607,967.874,134.807,475.021,971.505,72.908,675.904,474.116,71.499,349.615,476.318,124.773,677.971,80.636,118.322,351.217,79.803,-69.244,664.602,50.612,-71.203,366.135,51.483,184.918,619.352,57.525,183.129,401.025,49.532,74.71,569.262,455.015,76.911,460.228,469.12,102.671,592.615,100.138,85.67,437.426,101.689
234,-28.367,637.007,940.505,-28.828,402.598,950.421,132.587,562.635,967.851,134.812,475.022,971.503,72.873,675.944,474.183,71.509,349.64,476.332,124.774,677.955,80.648,118.295,351.287,79.778,-69.249,664.652,50.613,-71.22,366.111,51.504,184.931,619.382,57.544,183.151,400.915,49.603,74.693,569.285,455.008,76.911,460.228,469.121,102.664,592.615,100.145,85.698,437.387,101.683
235,-28.344,637.034,940.5,-28.812,402.617,950.39,132.578,562.677,967.86,134.834,475.09,971.487,72.879,675.919,474.128,71.48,349.639,476.313,124.778,677.956,80.616,118.289,351.219,79.795,-69.222,664.647,50.628,-71.236,366.159,51.505,184.915,619.383,57.501,183.122,400.955,49.55,74.686,569.262,455.04,76.869,460.208,469.12,102.655,592.602,100.143,85.67,437.426,101.689
236,-28.347,637.03,940.505,-28.826,402.621,950.409,132.606,562.636,967.834,134.864,475.086,971.481,72.849,675.948,474.126,71.501,349.658,476.312,124.769,677.952,80.62,118.291,351.21,79.791,-69.258,664.652,50.635,-71.235,366.135,51.483,184.932,619.372,57.541,183.158,400.988,49.538,74.677,569.268,455.043,76.901,460.211,469.069,102.637,592.598,100.139,85.708,437.404,101.669
